Log10PValue	Tissue.Specific.Genes	fold.change	samples	Tissue	pvalue	zScore	p.adjust
0.0824524407058619	2	0.633677393240235	5	Adipose Tissue	0.827080076587012	0.218447991365312	1
0.438403108456012	6	1.22696100842532	3	Adrenal Gland	0.364415542480938	0.906983462687842	1
0	0	0	3	Appendix	1	0	1
0	0	0	4	Bone Marrow	1	0	1
0.0313065479456858	1	0.380206435944141	4	Breast	0.930450882329462	0.0872775702429496	1
7.5852949909195	60	2.10936447338873	3	Cerebral Cortex	2.59839402606047e-08	5.5665452002105	9.09437909121165e-07
1.08042794366055	6	1.98688524590164	2	Cervix, uterine	0.0830944574143266	1.7330068155094	0.969435336500477
0.220628076016589	3	0.968450355706774	13	Colon	0.601688795141077	0.521973480522723	1
0.355100990667626	7	1.11236867482109	2	Duodenum	0.441467776673512	0.769717011684721	1
0.392873913176581	3	1.30494581828286	5	Endometrium	0.404693367504434	0.833268411295344	1
0.138671345563077	4	0.814728077023159	3	Esophagus	0.726655649573835	0.349577699314456	1
0.108430871284449	7	0.79666315292065	5	Fallopian Tube	0.779056810857916	0.280548383015625	1
0.0244875606205446	1	0.349169175867068	3	Gallbladder	0.945175464458367	0.0687665246343901	1
1.33871331751124	8	2.02277315674715	4	Heart Muscle	0.0458444410972139	1.99682275181459	0.802277719201244
0.30562078936622	7	1.05675024108004	9	Kidney	0.494742490145685	0.682785346959073	1
0.693118485006885	11	1.3379302307513	10	Liver	0.202712959890554	1.27386021635946	1
0.516274855684519	5	1.36510289501221	9	Lung	0.304596665237427	1.02662587497733	1
0.45955737936991	6	1.25189924030388	5	Lymph Node	0.347090414966482	0.940247904014556	1
0.915717675051014	5	1.91521898703205	3	Ovary	0.121417790335922	1.54884996863563	1
0.379331680171071	2	1.40624298225915	2	Pancreas	0.417511382302734	0.810746293527515	1
0.00288087236534236	2	0.285949130097265	8	Placenta	0.993388499023406	0.00828638247141039	1
0.149315668971052	3	0.823441746296134	9	Prostate	0.709062195446943	0.373115886386351	1
0.0153533020389743	1	0.301928640308582	4	Rectum	0.965265308440652	0.0435472396280523	1
0	0	0	3	Salivary Gland	1	0	1
0.585658008379477	5	1.4581780923994	3	Seminal Vesicle	0.259622299160797	1.12728429768038	1
0.12911057656002	5	0.809587836789574	5	Skeletal Muscle	0.742829980435378	0.328108033032203	1
0.0962852783830566	7	0.776015295825514	3	Skin	0.80115163182295	0.251856955432285	1
0.29757351997915	7	1.0475075276012	4	Small Intestine	0.503995292529439	0.668216675466777	1
0.284029664166859	2	1.15343525511144	3	Smooth Muscle	0.519960479800385	0.643406325880328	1
0.14116829390389	5	0.830548039683803	5	Spleen	0.722489776588271	0.35513323872112	1
0.2115885722518	3	0.950516089860352	4	Stomach	0.614343726507107	0.503882816333864	1
0.00390361052554695	29	0.686898106470379	10	Testis	0.991051879461859	0.0112150410677297	1
0.376768758204512	6	1.15343525511144	5	Thyroid Gland	0.419982545816683	0.806451528626133	1
0.179000593473919	3	0.88496325607688	5	Tonsil	0.662215598767504	0.436856254654426	1
0.148084652113573	1	0.814728077023159	2	Urinary Bladder	0.711074898353316	0.370412853222212	1
