source	target	interaction	weight
ANGPTL4	PCSK9	interacts_with	0.446
ANGPTL4	SCARB1	interacts_with	0.686
ANGPTL4	TGFB1	interacts_with	0.629
APOB	APOE	interacts_with	0.999
APOB	CELSR2	interacts_with	0.521
APOB	CETP	interacts_with	0.989
APOB	COL4A1	interacts_with	0.439
APOB	COL4A2	interacts_with	0.426
APOB	FLT1	interacts_with	0.52
APOB	FN1	interacts_with	0.825
APOB	GALNT2	interacts_with	0.438
APOB	HNF1A	interacts_with	0.483
APOB	IGF2R	interacts_with	0.533
APOB	IL6	interacts_with	0.751
APOB	LDLR	interacts_with	0.955
APOB	LIPA	interacts_with	0.871
APOB	LPA	interacts_with	0.999
APOB	LPL	interacts_with	0.94
APOB	MIA3	interacts_with	0.565
APOB	PCSK9	interacts_with	0.987
APOB	PLG	interacts_with	0.774
APOB	PSRC1	interacts_with	0.5
APOB	SCARB1	interacts_with	0.997
APOB	SERPINA1	interacts_with	0.822
APOB	SORT1	interacts_with	0.983
APOB	TRIB1	interacts_with	0.656
APOE	BACE2	interacts_with	0.489
APOE	CELSR2	interacts_with	0.484
APOE	CETP	interacts_with	0.974
APOE	CHRNA4	interacts_with	0.569
APOE	COL4A2	interacts_with	0.455
APOE	CXCL12	interacts_with	0.5
APOE	FLT1	interacts_with	0.57
APOE	FN1	interacts_with	0.712
APOE	FTO	interacts_with	0.713
APOE	FURIN	interacts_with	0.595
APOE	IL6	interacts_with	0.835
APOE	LDLR	interacts_with	0.839
APOE	LIPA	interacts_with	0.498
APOE	LPA	interacts_with	0.971
APOE	LPL	interacts_with	0.982
APOE	MFGE8	interacts_with	0.635
APOE	MMP12	interacts_with	0.462
APOE	MMP3	interacts_with	0.821
APOE	PCSK9	interacts_with	0.729
APOE	PLG	interacts_with	0.652
APOE	PSRC1	interacts_with	0.472
APOE	SCARB1	interacts_with	0.968
APOE	SERPINA1	interacts_with	0.781
APOE	SORT1	interacts_with	0.743
APOE	TGFB1	interacts_with	0.694
APOE	TMEM106B	interacts_with	0.6
ATP1B1	ATP2B1	interacts_with	0.63
ATP1B1	PLPP3	interacts_with	0.458
ATP1B1	SCARB1	interacts_with	0.47
ATP2B1	CACNB2	interacts_with	0.454
ATP2B1	SH2B3	interacts_with	0.417
BACE2	FURIN	interacts_with	0.409
BEGAIN	POLR2C	interacts_with	0.532
BPTF	CHD6	interacts_with	0.417
BPTF	MORF4L1	interacts_with	0.672
BUD13	CELSR2	interacts_with	0.4
BUD13	CETP	interacts_with	0.715
BUD13	SF3A3	interacts_with	0.996
BUD13	TRIB1	interacts_with	0.427
BUD13	ZPR1	interacts_with	0.898
CACNB2	KCNE2	interacts_with	0.746
CADM1	CDH13	interacts_with	0.459
CADM1	CDKN2A	interacts_with	0.437
CADM1	FN1	interacts_with	0.658
CADM1	IL6	interacts_with	0.77
CCM2	CYTL1	interacts_with	0.401
CDC123	CDKN2A	interacts_with	0.487
CDC123	CDKN2B	interacts_with	0.415
CDC123	FTO	interacts_with	0.586
CDC123	SF3A3	interacts_with	0.589
CDC123	TCF7L2	interacts_with	0.659
CDH13	CDKN2A	interacts_with	0.747
CDH13	CDKN2B	interacts_with	0.47
CDKN1A	CDKN2A	interacts_with	0.966
CDKN1A	CDKN2B	interacts_with	0.89
CDKN1A	FN1	interacts_with	0.462
CDKN1A	IL6	interacts_with	0.633
CDKN1A	SMAD3	interacts_with	0.918
CDKN1A	SMAD7	interacts_with	0.647
CDKN1A	TGFB1	interacts_with	0.605
CDKN1A	ZFHX3	interacts_with	0.781
CDKN2A	CDKN2B	interacts_with	0.951
CDKN2A	CXCL12	interacts_with	0.432
CDKN2A	FN1	interacts_with	0.557
CDKN2A	FTO	interacts_with	0.456
CDKN2A	IL6	interacts_with	0.621
CDKN2A	MAP2K4	interacts_with	0.421
CDKN2A	MMP3	interacts_with	0.433
CDKN2A	MRAS	interacts_with	0.925
CDKN2A	MTAP	interacts_with	0.931
CDKN2A	PML	interacts_with	0.583
CDKN2A	SMAD3	interacts_with	0.806
CDKN2A	TCF7L2	interacts_with	0.778
CDKN2A	TGFB1	interacts_with	0.572
CDKN2A	TWIST1	interacts_with	0.487
CDKN2A	ZEB2	interacts_with	0.422
CDKN2B	FTO	interacts_with	0.554
CDKN2B	MTAP	interacts_with	0.818
CDKN2B	SMAD3	interacts_with	0.745
CDKN2B	SMAD7	interacts_with	0.563
CDKN2B	TCF7L2	interacts_with	0.624
CDKN2B	TGFB1	interacts_with	0.434
CDKN2B	TRIB1	interacts_with	0.408
CELSR2	CETP	interacts_with	0.571
CELSR2	GALNT2	interacts_with	0.507
CELSR2	MIA3	interacts_with	0.452
CELSR2	PCSK9	interacts_with	0.799
CELSR2	PHACTR1	interacts_with	0.474
CELSR2	PSRC1	interacts_with	0.986
CELSR2	SORT1	interacts_with	0.949
CELSR2	TRIB1	interacts_with	0.479
CELSR2	WDR12	interacts_with	0.434
CELSR2	ZPR1	interacts_with	0.4
CETP	GALNT2	interacts_with	0.595
CETP	IL6	interacts_with	0.453
CETP	LDLR	interacts_with	0.552
CETP	LPA	interacts_with	0.932
CETP	LPL	interacts_with	0.94
CETP	PCSK9	interacts_with	0.782
CETP	PLG	interacts_with	0.415
CETP	PSRC1	interacts_with	0.474
CETP	SCARB1	interacts_with	0.8
CETP	SORT1	interacts_with	0.507
CETP	TRIB1	interacts_with	0.507
CETP	ZPR1	interacts_with	0.621
CHD6	POLR2C	interacts_with	0.402
CHRNA3	CHRNA4	interacts_with	0.915
CHRNA3	CHRNA5	interacts_with	0.98
CHRNA3	DRD1	interacts_with	0.53
CHRNA4	CHRNA5	interacts_with	0.877
CHRNA4	DRD1	interacts_with	0.709
CHRNA4	OPRM1	interacts_with	0.625
CHRNA5	DRD1	interacts_with	0.561
CHRNA5	OPRM1	interacts_with	0.476
CNTN2	FN1	interacts_with	0.619
COL4A1	COL4A2	interacts_with	0.999
COL4A1	FN1	interacts_with	0.849
COL4A1	HHIPL1	interacts_with	0.404
COL4A1	SERPINH1	interacts_with	0.818
COL4A1	SMAD7	interacts_with	0.468
COL4A1	TGFB1	interacts_with	0.522
COL4A2	FN1	interacts_with	0.75
COL4A2	HTRA1	interacts_with	0.402
COL4A2	MIA3	interacts_with	0.4
COL4A2	PCSK6	interacts_with	0.41
COL4A2	SEMA5A	interacts_with	0.414
COL4A2	SERPINH1	interacts_with	0.88
CXCL12	FLT1	interacts_with	0.8
CXCL12	FN1	interacts_with	0.884
CXCL12	IL6	interacts_with	0.811
CXCL12	IL6R	interacts_with	0.79
CXCL12	MMP3	interacts_with	0.576
CXCL12	PLG	interacts_with	0.418
CXCL12	SCARB1	interacts_with	0.402
CXCL12	SMAD3	interacts_with	0.414
CXCL12	TGFB1	interacts_with	0.798
CXCL12	TWIST1	interacts_with	0.476
DCLRE1B	ZNF827	interacts_with	0.537
DRD1	OPRM1	interacts_with	0.592
EDNRA	FLT1	interacts_with	0.5
EDNRA	IL6	interacts_with	0.421
EDNRA	MMP3	interacts_with	0.536
EDNRA	TCF7L2	interacts_with	0.4
EDNRA	ZC3HC1	interacts_with	0.426
F5	FN1	interacts_with	0.527
F5	MASP1	interacts_with	0.655
F5	PLG	interacts_with	0.453
F5	SERPINA1	interacts_with	0.773
FLT1	FN1	interacts_with	0.588
FLT1	FURIN	interacts_with	0.5
FLT1	IL6	interacts_with	0.604
FLT1	IL6R	interacts_with	0.582
FLT1	PLG	interacts_with	0.501
FLT1	SCARB1	interacts_with	0.567
FLT1	TGFB1	interacts_with	0.727
FN1	FURIN	interacts_with	0.673
FN1	HNF1A	interacts_with	0.508
FN1	HTRA1	interacts_with	0.455
FN1	IL6	interacts_with	0.9
FN1	LPA	interacts_with	0.764
FN1	LPL	interacts_with	0.473
FN1	MAP1S	interacts_with	0.465
FN1	MMP12	interacts_with	0.707
FN1	MMP3	interacts_with	0.936
FN1	MYOM2	interacts_with	0.958
FN1	PLG	interacts_with	0.997
FN1	SCARB1	interacts_with	0.687
FN1	SERPINA1	interacts_with	0.825
FN1	SERPINH1	interacts_with	0.74
FN1	SMAD3	interacts_with	0.73
FN1	SMAD7	interacts_with	0.588
FN1	TGFB1	interacts_with	0.969
FN1	TNS1	interacts_with	0.756
FN1	TWIST1	interacts_with	0.697
FN1	ZEB2	interacts_with	0.647
FTO	NT5C2	interacts_with	0.485
FTO	TCF7L2	interacts_with	0.768
FTO	TRMT61B	interacts_with	0.418
FURIN	IL6	interacts_with	0.558
FURIN	LPL	interacts_with	0.511
FURIN	MAML3	interacts_with	0.55
FURIN	MMP3	interacts_with	0.474
FURIN	MYOM2	interacts_with	0.608
FURIN	PCSK6	interacts_with	0.66
FURIN	PCSK9	interacts_with	0.686
FURIN	PLG	interacts_with	0.57
FURIN	SCARB1	interacts_with	0.444
FURIN	SERPINA1	interacts_with	0.511
FURIN	SMAD3	interacts_with	0.715
FURIN	SORT1	interacts_with	0.743
FURIN	TGFB1	interacts_with	0.89
GALNT2	PSRC1	interacts_with	0.487
GALNT2	RAB18	interacts_with	0.501
GALNT2	SORT1	interacts_with	0.51
GALNT2	TRIB1	interacts_with	0.62
GRHL2	TWIST1	interacts_with	0.407
GUCY1A1	GUCY1B1	interacts_with	0.999
GUCY1A1	MRVI1	interacts_with	0.475
GUCY1A1	ZC3HC1	interacts_with	0.444
GUCY1B1	MRVI1	interacts_with	0.445
HHIPL1	JCAD	interacts_with	0.441
HHIPL1	MIA3	interacts_with	0.458
HHIPL1	PHACTR1	interacts_with	0.4
HHIPL1	TCF21	interacts_with	0.418
HHIPL1	WDR12	interacts_with	0.471
HHIPL1	ZC3HC1	interacts_with	0.507
HMBS	UMPS	interacts_with	0.417
HNF1A	PCSK9	interacts_with	0.559
HNF1A	SERPINA1	interacts_with	0.434
HNF1A	TCF7L2	interacts_with	0.587
HTRA1	TGFB1	interacts_with	0.55
IGF2R	LDLR	interacts_with	0.523
IGF2R	PCSK9	interacts_with	0.434
IGF2R	PLG	interacts_with	0.578
IGF2R	SLC22A3	interacts_with	0.906
IGF2R	SORT1	interacts_with	0.824
IGF2R	TGFB1	interacts_with	0.68
IGF2R	TRIB1	interacts_with	0.414
IL6	IL6R	interacts_with	0.999
IL6	LPA	interacts_with	0.437
IL6	LPL	interacts_with	0.707
IL6	MMP12	interacts_with	0.743
IL6	MMP3	interacts_with	0.887
IL6	MYOM2	interacts_with	0.506
IL6	OPRM1	interacts_with	0.4
IL6	PCSK9	interacts_with	0.474
IL6	PLG	interacts_with	0.682
IL6	SCARB1	interacts_with	0.71
IL6	SERPINA1	interacts_with	0.603
IL6	SMAD3	interacts_with	0.664
IL6	SMAD7	interacts_with	0.526
IL6	SORT1	interacts_with	0.534
IL6	TGFB1	interacts_with	0.96
IL6	TWIST1	interacts_with	0.463
IL6R	MMP12	interacts_with	0.459
IL6R	MMP3	interacts_with	0.511
IL6R	TGFB1	interacts_with	0.615
JCAD	PRKCE	interacts_with	0.408
JCAD	ZC3HC1	interacts_with	0.416
KCNE2	PHACTR1	interacts_with	0.447
KCNK5	MIA3	interacts_with	0.4
LDLR	LPA	interacts_with	0.6
LDLR	LPL	interacts_with	0.553
LDLR	PCSK9	interacts_with	0.999
LIPA	LPL	interacts_with	0.438
LIPA	PCSK9	interacts_with	0.427
LIPA	SCARB1	interacts_with	0.523
LPA	LPL	interacts_with	0.794
LPA	PCSK9	interacts_with	0.71
LPA	SCARB1	interacts_with	0.641
LPA	SERPINA1	interacts_with	0.461
LPL	PCSK6	interacts_with	0.465
LPL	PCSK9	interacts_with	0.578
LPL	PID1	interacts_with	0.445
LPL	PLPP3	interacts_with	0.917
LPL	PRDM16	interacts_with	0.404
LPL	SCARB1	interacts_with	0.833
LPL	SORT1	interacts_with	0.831
MAP2K4	MAP3K4	interacts_with	0.781
MAP2K4	TRIB1	interacts_with	0.408
ME3	PCCB	interacts_with	0.616
MFGE8	PID1	interacts_with	0.635
MFGE8	PRKCE	interacts_with	0.448
MFGE8	SCARB1	interacts_with	0.674
MIA3	MRAS	interacts_with	0.528
MIA3	NT5C2	interacts_with	0.442
MIA3	PCSK9	interacts_with	0.452
MIA3	PHACTR1	interacts_with	0.572
MIA3	PLPP3	interacts_with	0.427
MIA3	PSRC1	interacts_with	0.603
MIA3	SERPINH1	interacts_with	0.716
MIA3	SORT1	interacts_with	0.556
MIA3	WDR12	interacts_with	0.511
MIA3	ZC3HC1	interacts_with	0.507
MMP12	MMP3	interacts_with	0.764
MMP12	PLG	interacts_with	0.707
MMP12	SERPINA1	interacts_with	0.497
MMP12	TGFB1	interacts_with	0.724
MMP3	PLG	interacts_with	0.895
MMP3	SCARB1	interacts_with	0.558
MMP3	SMAD3	interacts_with	0.452
MMP3	TGFB1	interacts_with	0.787
MMP3	TWIST1	interacts_with	0.421
MRAS	PHACTR1	interacts_with	0.482
MRAS	PRKCE	interacts_with	0.917
MRAS	PSRC1	interacts_with	0.408
MRAS	SORT1	interacts_with	0.413
MRAS	SOS2	interacts_with	0.948
MRAS	TIAM1	interacts_with	0.926
MRAS	WDR12	interacts_with	0.432
