source	target	interaction	weight
PTPN2	PUS10	interacts_with	0.48
PTPN2	SH2B3	interacts_with	0.663
PTPN2	SHC1	interacts_with	0.446
PTPN2	SMAD3	interacts_with	0.552
PTPN2	SOCS1	interacts_with	0.466
PTPN2	STAT3	interacts_with	0.99
PTPN2	TAGAP	interacts_with	0.686
PTPN2	TYK2	interacts_with	0.953
PTPN2	UBASH3A	interacts_with	0.501
PTPN22	PTPRC	interacts_with	0.531
PTPN22	RNASET2	interacts_with	0.448
PTPN22	SH2B3	interacts_with	0.616
PTPN22	SLC22A4	interacts_with	0.594
PTPN22	TAGAP	interacts_with	0.566
PTPN22	TNFAIP3	interacts_with	0.807
PTPN22	TNFSF4	interacts_with	0.439
PTPN22	TNIP1	interacts_with	0.507
PTPN22	TYK2	interacts_with	0.492
PTPN22	UBASH3A	interacts_with	0.672
PTPRC	RUNX3	interacts_with	0.503
PTPRC	SMAD3	interacts_with	0.443
PTPRC	SOCS1	interacts_with	0.42
PTPRC	STAT3	interacts_with	0.662
PTPRC	TAGAP	interacts_with	0.559
PTPRC	TNFAIP3	interacts_with	0.413
PTPRC	TNFRSF1A	interacts_with	0.505
PTPRC	TNFSF11	interacts_with	0.546
PTPRC	TNFSF4	interacts_with	0.464
PTPRC	TNFSF8	interacts_with	0.422
PUS10	TAGAP	interacts_with	0.531
RASA2	SPRED2	interacts_with	0.528
RASA2	ZBTB38	interacts_with	0.569
RASGRP1	SHC1	interacts_with	0.496
RIPK2	TNFAIP3	interacts_with	0.962
RIPK2	TNFRSF1A	interacts_with	0.706
RIPK2	TNFSF15	interacts_with	0.572
RUNX3	SMAD3	interacts_with	0.954
RUNX3	SOCS1	interacts_with	0.679
RUNX3	STAT3	interacts_with	0.485
SETBP1	SH2B3	interacts_with	0.657
SH2B3	TAGAP	interacts_with	0.812
SH2B3	TNFAIP3	interacts_with	0.409
SH2B3	TYK2	interacts_with	0.476
SH2B3	UBASH3A	interacts_with	0.546
SHC1	STAT3	interacts_with	0.893
SHC1	TNFRSF1A	interacts_with	0.411
SHC1	TNFSF11	interacts_with	0.583
SHC1	TSPAN14	interacts_with	0.516
SHC1	TYK2	interacts_with	0.675
SLC22A4	TNFAIP3	interacts_with	0.436
SMAD3	STAT3	interacts_with	0.909
SMAD3	TNFSF11	interacts_with	0.407
SNX20	TAGAP	interacts_with	0.422
SOCS1	STAT3	interacts_with	0.944
SOCS1	TNFAIP3	interacts_with	0.588
SOCS1	TYK2	interacts_with	0.999
SOX4	STAT3	interacts_with	0.707
SP110	SP140	interacts_with	0.465
STAT3	TNFAIP3	interacts_with	0.628
STAT3	TNFRSF1A	interacts_with	0.829
STAT3	TNFSF11	interacts_with	0.588
STAT3	TYK2	interacts_with	0.997
TAGAP	TNFAIP3	interacts_with	0.535
TAGAP	UBASH3A	interacts_with	0.447
TAGAP	WDR36	interacts_with	0.513
TAGAP	ZC3H12C	interacts_with	0.425
THADA	WDR36	interacts_with	0.43
THEMIS	ZNF831	interacts_with	0.58
TNFAIP3	TNFRSF1A	interacts_with	0.998
TNFAIP3	TNFSF4	interacts_with	0.548
TNFAIP3	TNIP1	interacts_with	0.999
TNFAIP3	TYK2	interacts_with	0.492
TNFRSF1A	TNFSF11	interacts_with	0.723
TNFRSF1A	TNFSF15	interacts_with	0.734
TNFRSF1A	TNFSF4	interacts_with	0.7
TNFRSF1A	TNFSF8	interacts_with	0.671
TNFRSF1A	TNIP1	interacts_with	0.995
TNFRSF1A	TYK2	interacts_with	0.404
TNFSF11	TNFSF4	interacts_with	0.44
TNFSF11	TNFSF8	interacts_with	0.426
TNFSF15	TNFSF4	interacts_with	0.613
TNFSF15	TNFSF8	interacts_with	0.878
TNFSF4	TNFSF8	interacts_with	0.842
TNFSF4	TNIP1	interacts_with	0.4
TNIP1	TYK2	interacts_with	0.459
TNIP1	ZC3H12C	interacts_with	0.419
